121.434001,31.336248,宝场纪HL1H
121.384434,31.314211,后基HL1H
121.444021,31.341471,呼家HL1H
121.454691,31.336921,虎江HL1H
121.451771,31.343161,虎锦HL1H
121.454586,31.333008,虎林HL1H
121.443194,31.323297,宝共和HL1H
121.378736,31.337741,宝顾窑HL1H
121.421222,31.304455,宝海空HL1H
121.470114,31.339938,宝浩归HL1H
121.446149,31.341677,宝呼金HL1H
121.450551,31.348251,宝呼兰HL1H
121.405284,31.304301,宝洛场HL1H
121.419511,31.300061,沪支HL1H
121.432001,31.340394,纪蕴HL1H
121.449909,31.358696,江农HL1H
121.419081,31.321884,康海HL1H
121.434431,31.352291,宝泰联HL1H
121.403264,31.293227,宝梧桐HL1H
121.470811,31.366241,宝信谊HL1H
121.460701,31.355581,宝蕴藻HL1H
121.427573,31.330356,宝长临HL1H
121.441951,31.334741,翠楠HL1H
121.479033,31.347568,大象HL1H
121.430651,31.322889,康温HL1H
121.423081,31.344151,联前HL1H
121.426778,31.316305,刘场HL1H
121.397299,31.301178,南储HL1H
121.408551,31.303946,南大HL2H
121.432741,31.330751,泉邮HL1H
121.436299,31.322347,三康HL1H
121.366281,31.332241,上玻HL1H
121.486773,31.370151,淞棉HL1H
121.474358,31.338883,淞南HL1H
121.375579,31.329992,塘连HL1H
121.388001,31.341951,天储HL1H
121.386191,31.335331,宝志国HL1H
121.401561,31.299991,宝南猫HL1H
121.375451,31.325101,宝华秋HL1H
121.464961,31.322281,新得乐斯HL1H
121.386102,31.322085,新上大HL1H
121.475401,31.321371,新新殷HL1H
121.478621,31.322291,殷邮HL1H
121.397141,31.337311,永乐HL1H
121.465311,31.358341,蕴藻HL2H
121.470723,31.348743,长铁HL1H
121.393841,31.312171,紫金HL1H
121.397418,31.296851,宝真亿HL1H
121.468511,31.363571,宝力储HL1H
121.441231,31.357451,宝金建HL1H
121.451873,31.362691,宝泰杨HL1H
121.392467,31.301138,宝陈南HL1H
121.411151,31.291197,宝南龙HL1H
121.399067,31.314491,上变HL2H
121.423431,31.334031,宝场环HL1H
121.412121,31.283871,宝龙珠HL1H
121.406321,31.285719,甘华HL1H
121.413623,31.286037,行知HL1H
121.486041,31.315431,宝吉恒HL1H
121.407021,31.274381,锐尔HL1H
121.459773,31.343676,宝南环HL1H
121.488203,31.362608,宝华钢HL1H
121.491041,31.356768,宝金为HL1H
121.483915,31.366597,宝鹤岗HL1H
121.467351,31.339721,宝大隆HL1H
121.419281,31.342721,宝名储HL1H
121.423618,31.327638,宝庙园HL1H
121.409871,31.272031,宝虎城HL1H
121.444271,31.346221,闸捷HL1H
121.397018,31.332565,宝涵青HL1H
121.481307,31.317571,锦逸HL1H
121.483291,31.362711,安达HL1H
121.430961,31.325201,宝北斗HL1H
121.400605,31.309897,宝环镇HL1H
121.417273,31.329703,宝士官HL1H
121.490954,31.366561,宝新华HL1H
121.410623,31.297242,宝真华HL1H
121.489571,31.374214,北翼商厦HL1H
121.413861,31.337791,场北HL1H
121.425951,31.305731,场少HL1H
121.487161,31.322908,丛绿HL1H
121.429641,31.346161,联谊HL1H
121.440411,31.329031,共爱HL1H
121.491121,31.316991,国青HL1H
121.376223,31.316819,聚丰园HL1H
121.483993,31.343394,联通淞发HL1H
121.434311,31.356241,联通泰联HL1H
121.462008,31.341992,南江HL1H
121.400001,31.324448,上变HL1H
121.475051,31.329021,沃圆HL1H
121.488691,31.341891,新何家湾HL1H
121.489221,31.334554,新交运HL1H
121.448461,31.325091,一二八HL1H
121.457711,31.329561,一虎HL1H
121.493669,31.360653,逸张HL1H
121.489934,31.324047,铁宝殷高HL02H
121.386885,31.301209,宝友翔HL1H
121.494657,31.346481,长逸HL1H
121.466536,31.344163,宝云峰HL1H
121.416281,31.281321,百乐门HL1H
121.416441,31.278231,大场HL1H
121.415941,31.289074,山海HL1H
121.485881,31.351101,新吴煤HL1H
121.471478,31.354346,一钢三HL1H
121.418451,31.307881,宝场礼HL1H
121.358811,31.319086,外锦HL1H
121.440416,31.329035,宝家福HL1H
121.426943,31.334238,新庙行HL1H
121.398795,31.330077,宝经纬HL1H
121.434991,31.356173,宝联泰HL1H
121.478721,31.326081,宝求新HL1H
121.443769,31.326809,宝山万达广场HL1H
121.405491,31.303941,宝尊木HL1H
121.419503,31.324759,康能HL1H
121.445631,31.337388,宝金鼎HL1H
121.403537,31.315653,新名华HL1H
121.485034,31.331441,宝金为HL03H
121.479541,31.370331,宝泗房HL1H
121.446164,31.355008,宝江冷HL1H
121.397011,31.332561,宝南祁HL1H
121.391953,31.315229,宝大政HL1H
121.395764,31.321576,宝生命HL1H
121.446841,31.327501,宝通念HL1H
121.420481,31.354256,宝部泰HL1H
121.394833,31.318781,宝通信HL1H
121.389498,31.318249,宝伟长HL1H
121.422421,31.319631,宝大康HL1H
121.423438,31.339789,宝东茭HL1H
121.492211,31.342198,宝景茂HL1H
121.439379,31.325303,宝风尚HL1H
121.396131,31.292161,宝中环HL1H
121.428322,31.354722,宝红石HL1H
121.381389,31.322185,宝锦美HL1H
121.445305,31.330618,宝约楼HL1H
121.452961,31.341091,宝虎建HL1H
121.469111,31.321821,宝殷高HL1H
121.412866,31.273811,新普新HL1H
121.414581,31.278126,宝恒凯HL1H
121.437504,31.335016,宝山区仁和医院HL1H
121.359193,31.331463,宝陈园HL1H
121.362759,31.323764,宝秋陈HL1H
121.486296,31.339301,宝海伦(待删除)HL1H
121.427434,31.349603,宝富二HL1H
121.391891,31.338451,宝蕴东HL1H
121.460967,31.328491,宝江明HL1H
121.474881,31.344251,宝景盛HL1H
121.437987,31.344758,宝通兰HL1H
121.457981,31.335441,泗塘五村七村HL1H
121.371302,31.334553,佳龙路局房HL2H
121.387321,31.308415,宝场医HL1H
121.409931,31.343791,宝盛朱HL1H
121.402851,31.344198,宝盛宅HL1H
121.456928,31.325598,宝境中HL1H
121.470601,31.329341,新千顶HL1H
121.472231,31.319231,高境路云西路电力杆HL1H
121.457756,31.339906,宝联江HL1H
121.413091,31.279251,宝大华灯杆站HL1H
121.460381,31.363711,宝铁交HL1H
121.426126,31.312605,宝场飞HL1H
121.401919,31.339249,宝南泥HL1H
121.428365,31.340663,南蕴藻路长临路电力杆HL1H
121.407108,31.294232,宝真梧HL1H
121.418802,31.333629,宝场民HL1H
121.422381,31.337421,宝刘南HL1H
121.366791,31.315401,丰宝路聚丰园路电力杆HL1H
121.469931,31.345821,长江西路郁江巷路电力杆HL1H
121.424681,31.329551,长江西路刘场路电力杆HL1H
121.419321,31.330551,大康路长江西路电力杆HL1H
121.489431,31.350961,张发路张华路电力杆HL1H
121.369491,31.295391,宝祁海HL1H
121.409321,31.336483,宝蕴北HL1H
121.475261,31.334491,淞南七村电力杆HL1H
121.434073,31.328941,三泉路泉临路共泉路电力杆HL1H
121.406451,31.314193,宝红木HL1H
121.435641,31.345621,宝呼青HL1H
121.361858,31.296253,宝物中HL1H
121.482594,31.367691,淞浦路泗东路电力杆HL1H
121.405851,31.310081,宝场联电力杆HL1H
121.513055,31.347365,军工路电力杆HL1H
121.380401,31.306601,宝九拍HL1H
121.497921,31.354411,东海航运大厦HL1H
121.463688,31.326972,宝盛恒HL1H
121.452051,31.354091,宝章进HL1H
121.430711,31.327481,宝莫泰HL1H
121.377701,31.328161,祁连山路塘祁路电力杆HL1H
121.380015,31.309905,祁连山路环镇北路电力杆HL1H
121.418437,31.302382,宝少矿HL1H
121.461605,31.360772,宝铁山HL1H
121.386626,31.326303,宝锦花HL1H
121.384566,31.311605,南陈HL2H
121.383856,31.319913,宝大外HL1H
121.413726,31.298013,宝城南HL1H
121.403001,31.289498,宝中环HL2H
121.454998,31.330234,新星商务楼HL1H
121.375561,31.305134,宝连馨HL1H
121.488839,31.328388,锦逸HL2H
121.490221,31.340109,新交运HL2H
121.419519,31.327544,南蕴藻局房HL1H
121.383402,31.336508,佳龙路局房HL3H
121.465511,31.331631,瑞锦HL2H
121.406891,31.346441,宝泰盛HL1H
121.480169,31.340133,长逸路淞肇路电力杆HL1H
121.402744,31.318037,宝环镇HL03H
121.385941,31.339321,佳龙路局房HL4H
121.489781,31.352333,宝华浜HL1H
121.427256,31.308058,宝津臣HL1H
121.391199,31.329393,祁连山局房HL1H
121.414397,31.332571,南蕴藻局房HL3H
121.481415,31.346356,大象HL2H
121.486186,31.318087,三吉HL2H
121.415392,31.271977,大场HL3H
121.450338,31.336978,共爱HL2H
121.382929,31.312881,宝锋华HL3H
121.435541,31.332971,南蕴藻局房HL2H
121.361418,31.328398,上玻HL2H
121.391961,31.309071,南陈HL3H
121.364041,31.306531,宝连馨HL2H
121.389841,31.312851,宝尚达HL1H
121.474854,31.366685,宝华谊HL1H
121.414479,31.275882,大场HL2H
121.409001,31.300481,环镇南局房HL1H
121.435634,31.350636,宝泰联HL2H
121.395151,31.343381,宝顾太HL3H
121.424921,31.348061,新泰水HL1H
121.414596,31.291274,宝南龙HL2H
121.409628,31.285435,方洲HL2H
121.483315,31.371115,宝房建HL2H
121.399829,31.336411,宝塘祁HL2H
121.486142,31.333286,宝锦弘HL4H
121.386519,31.297377,环镇南局房HL3H
121.428251,31.343342,南蕴藻局房HL06H
121.456151,31.359171,宝泰支HL3H
121.378465,31.302097,宝陆家HL3H
121.455381,31.365044,宝泰支HL2H
121.367481,31.326468,塘连HL5H
121.463457,31.332595,南江HL6H
121.412321,31.288761,山海HL01H
121.374691,31.337621,上玻HL03H
121.463791,31.364131,海剑HL02H
121.467106,31.366785,海剑HL01H
121.448244,31.351112,宝呼兰HL01H
121.404097,31.295667,宝梧桐HL01H
121.381843,31.316492,新葑塘HL02H
121.422525,31.317752,宝大康HL01H
121.387685,31.304132,乾商HL03H
121.409701,31.338501,南蕴藻局房HL05H
121.392514,31.341031,天储HL01H
121.393602,31.335961,祁连山局房HL03H
121.377194,31.304161,宝陆家HL01H
121.456802,31.354507,蕴藻HL01H
121.417311,31.350911,宝泰富HL02H
121.457777,31.352306,宝蕴藻HL01H
121.365601,31.304899,宝绿五HL03H
121.363271,31.316366,外锦HL01H
121.467999,31.347982,逸仙路局房HL04H
121.426263,31.319483,刘场HL01H
121.510608,31.350825,军航HL03H
121.493671,31.363262,逸仙路局房HL02H
121.496688,31.361019,逸仙路局房HL03H
121.406836,31.348719,宝泰盛HL01H
121.375741,31.321341,宝华秋HL2H
121.459313,31.346183,南江HL2H
121.366871,31.312819,新葑塘HL5H
121.366981,31.319431,新葑塘HL4H
121.490151,31.370831,淞棉HL2H
121.440101,31.342087,闸捷HL4H
121.454971,31.341801,虎锦HL3H
121.382401,31.341261,宝顾太HL4H
121.451821,31.328611,一虎HL3H
121.438041,31.329581,翠楠HL3H
121.406551,31.298351,华谷HL2H
121.491129,31.320707,宝吉恒HL02H
121.369671,31.331621,上玻HL3H
121.408841,31.307911,宝环镇HL3H
121.415261,31.345871,胡富HL3H
121.415261,31.344222,胡富HL2H
121.426041,31.345711,宝名储HL2H
121.398459,31.327949,上变HL3H
121.444581,31.357731,江农HL2H
121.445461,31.349731,宝呼兰HL2H
121.454001,31.325001,民主HD02H
121.497033,31.392903,铁塔三季度交付
121.459544,31.413452,铁宝克富NL01H
121.503162,31.397953,铁塔三季度交付
121.503671,31.399841,铁塔三季度交付
121.506073,31.398513,铁塔三季度交付
121.506875,31.395646,铁塔三季度交付
121.47411,31.375718,泰和HL03H
121.479309,31.378946,共规划共址订单
121.486707,31.391661,铁塔三季度交付
121.472869,31.417196,第二批第三方
121.458,31.4092,铁塔三季度交付
121.459604,31.388542,共规划共址订单
121.478321,31.404151,LinMiNL5H
121.469271,31.410274,BaoShanNL5H
121.484612,31.390062,BaoDianNL3H
121.454301,31.404581,TieMeiNL01H
121.497405,31.388363,BaoXingDaoNG02H(SBTS)
121.484323,31.385166,WanXuanNG2(SBTS)
121.487619,31.386384,XinHeZhongNG02H(SBTS)
121.485511,31.406061,BaoFuZhanNL1H
121.488005,31.389662,BaoGeShengNG02H(SBTS)
121.471208,31.408598,BaoShanNG1(SBTS)
121.466541,31.398141,BaoShanSiNG1(SBTS)
121.473925,31.406123,BaoXingFuNL1H
121.487451,31.395351,BaoYongLeNL1H
121.498294,31.384154,SongBaoNG2(SBTS)
121.495733,31.401549,XinBaoDongNG02H(SBTS)
121.483011,31.410279,YouBaoNL1H
121.490281,31.383251,BaoNongShangNG1(SBTS)
121.468261,31.402661,TongYouNG02H(SBTS)
121.472209,31.388882,BaoTeGangNG01H(SBTS)
121.472721,31.396851,BaoYangNL1H
121.485011,31.402931,BaoLinNG02H(SBTS)
121.489435,31.407503,LinMiNL1H
121.492192,31.390409,SongQingNG02H(SBTS)
121.502421,31.393863,TangHouNL1H
121.502109,31.390971,TangNanNG02H(SBTS)
121.475906,31.411469,BaoBinNL1H
121.486591,31.399281,YouFuNG2(SBTS)
121.479013,31.400331,ChangJiangKouNL1H
121.464017,31.411878,FuTongNL1H
121.479121,31.374948,东储HL1H
121.484245,31.414741,LianTongMoDongNL1H
121.476551,31.382091,JiangJiNG2(SBTS)
121.484665,31.409151,BaoFangBinGuanNL1H
121.477745,31.407097,BaoYouNL1H
121.485443,31.412282,PanDongNL1H
121.493568,31.396796,BaoYongLeNG04H(SBTS)
121.455841,31.391301,BaoGangChuNL1H
121.481362,31.413816,YouYiZhiLuMoHeLuDianLiGanNL1H
121.497521,31.395939,ShuangChengLuBaoDongLuDianLiGanNL1H
121.495223,31.395106,ShuangChengLuSongBaoLuYongQingLuDianLiGanNL1H
121.466292,31.384372,BaoBaoWanNL1H
121.483252,31.380338,WanXuanNL4H
121.474671,31.392157,WanXuanNL1H
121.495211,31.409961,BaoPiaoNG1(SBTS)
121.472475,31.386726,BaoTeGangNL2H
121.494431,31.405541,LinMiNL2H
121.462371,31.407941,BaoJianFengNL1H
121.461681,31.380456,BaoRuiXinNL1H
121.469541,31.377761,ChenTieNG1(SBTS)
121.454341,31.395531,GuoPeiNG1(SBTS)
121.467741,31.392547,BaoGongJiaoNL1H
121.452761,31.408321,TieLiNG2(SBTS)
121.461341,31.391531,YangGangNG2(SBTS)
121.458881,31.400046,BaoDaNL1H
121.455531,31.405781,BaoTieZhongNL1H
121.464883,31.374211,宝立昌HL1H
121.464015,31.387553,BaoTieYuNL1H
121.462511,31.399371,BaoKeShanNL1H
121.482082,31.389174,BaoXingFuNL2H
121.494351,31.381641,XinChangJiangKouShangChengNL1H
121.486415,31.376471,泰和HL2H
121.465582,31.405152,XinBaoGuSongNL2H
121.456581,31.407151,MeiPuNG2(SBTS)
121.482762,31.393712,BaoDianNG2(SBTS)
121.495401,31.385661,XinChangJiangKouShangChengNL2H
121.465011,31.408701,BaoXingFuNL5H
121.486201,31.380971,WanXuanNL2H
121.477111,31.408713,BaoXingFuNL4H
121.468531,31.415611,YouYiLuJuFangNL1H
121.481847,31.407049,BaoLinNL4H
121.456831,31.402221,YouYiLuJuFangNL2H
121.475591,31.403621,MiShanLuJiMaoShiChangNL2H
121.471029,31.404314,TongYouNL03H
121.467341,31.379921,BaoRuiXinNL02H
121.499154,31.405547,BaoGuoYouNL02H
121.470851,31.391751,BaoGongJiaoNL02H
121.493936,31.378548,新长江口商城HL02H
121.473619,31.380489,JiangJiNL3H
121.481129,31.373029,东储HL3H
121.480526,31.387778,WanXuanNL3H
121.469571,31.373617,陈铁HL2H
121.473494,31.414799,BaoShanNL03H
121.460951,31.397111,TieMeiNL2H
121.492754,31.399045,YouFuNL7H
121.462568,31.403857,XinBaoGuSongNL5H
121.487118,31.404573,YouFuNL4H
121.491914,31.408171,YouFuNL5H
121.491371,31.412061,YouBaoNL4H
121.448272,31.405733,TieMeiNL1H
121.371401,31.319111,新葑塘HL3H
121.417221,31.274191,宝海虹HL2H
121.487076,31.345015,宝本山HL2H
121.434588,31.323142,三康HL4H
121.390141,31.315041,后基HL2H
121.387871,31.320121,后基HL4H
121.385441,31.317981,后基HL3H
121.498291,31.351861,宝福尔HL2H
121.475101,31.347491,宝长江HL2H
121.391278,31.327366,宝涵青HL4H
121.396254,31.328004,宝涵青HL5H
121.489121,31.343421,南江HL4H
121.410406,31.281438,宝龙珠HL03H
121.394837,31.296208,宝真亿HL2H
121.440969,31.323675,三康HL3H
121.441627,31.326189,宝山万达广场HL7H
121.435286,31.342527,宝呼青HL3H
121.450991,31.339301,闸捷HL3H
121.398521,31.281751,华真HL02H
121.416038,31.349422,宝盛朱HL01H
121.486391,31.320976,宝吉恒HL07H
121.365761,31.329867,佳龙路局房HL02H
121.397283,31.341185,富水局房HL04H
121.499039,31.356352,逸张HL02H
121.438923,31.355585,宝联泰HL02H
121.443172,31.360256,泰和HL05H
121.370717,31.321074,宝华秋HL02H
121.483887,31.327577,锦逸HL01H
121.486607,31.346763,宝益德HL01H
121.422401,31.354661,宝红石HL02H
121.430406,31.350038,宝泰联HL01H
121.386881,31.301201,宝友翔HL01H
121.470833,31.331256,宝新金HL01H
121.478033,31.319449,淞南HL07H
121.415515,31.322565,宝少矿HL01H
121.424831,31.316297,刘场HL02H
121.378536,31.316997,聚祁HL01H
121.455192,31.326701,瑞锦HL02H
121.404211,31.297952,宝南猫HL01H
121.370522,31.299841,环镇南局房HL04H
121.447331,31.337071,虎江HL03H
121.419362,31.275167,宝海虹HL1H
121.503868,31.347826,宝国权HL01H
121.437921,31.333285,虎江HL01H
121.496782,31.348561,长逸HL02H
121.494667,31.343539,长逸HL01H
121.458072,31.349115,虎锦HL02H
121.393031,31.317461,南陈HL4H
121.488775,31.372006,新长江口商城HL4H
121.413193,31.292721,宝南龙HL3H
121.410123,31.275105,新普新HL2H
121.483085,31.396824,YouFuNL6H
121.499831,31.399061,SongQingNL6H
121.469271,31.410274,BaoShanNL3H
121.469271,31.410274,BaoShanNL4H
121.468191,31.411991,FuTongNL3H
121.480648,31.410944,PanDongNL03H
121.476366,31.371951,泰和HL02H
121.490294,31.413751,YouBaoNL03H
121.470297,31.370016,泰和HL01H
121.451111,31.399641,BaoPanGuNL01H
121.476351,31.401004,XinBaoDongNL03H
121.474236,31.402491,BaoShanNL04H
121.483176,31.403364,BaoLinNL03H
121.491863,31.388381,SongBaoNL2H
121.427649,31.407618,YuePuYingYeTingNL2H
121.449464,31.395397,GuoPeiNL3H
121.448169,31.401691,BaoXingFuNL03H
121.423563,31.391656,BaoTaiYueNL01H
121.444783,31.395793,BaoShanQuMinWeiDangXiaoNG01H(SBTS)
121.420541,31.414891,BaoSiYuanNG2(SBTS)
121.427031,31.381461,BaoTongND(SBTS)
121.477725,31.398874,BaoXingFuNG02H(SBTS)
121.432562,31.382972,BaoZhenTaiNG02H(SBTS)
121.429052,31.367472,BeiShangHaiNG02H(SBTS)
121.425511,31.40000161,FuMeiNG2(SBTS)
121.436461,31.404971,JiangFuNG2(SBTS)
121.437211,31.397461,JiangYiND(SBTS)
121.428656,31.413972,LeYeNG03H(SBTS)
121.452,31.38300001,TieSongND02H
121.457191,31.377711,TieZhaoNG2(SBTS)
121.420302,31.409812,TongDsNG02H(SBTS)
121.4500001,31.370382,XiangYiWanXiaoQuNG01H(SBTS)
121.488671,31.38300001,XinHeZhongNG1(SBTS)
121.432951,31.389681,YangKaiND(SBTS)
121.422042,31.411622,YongChengNG02H(SBTS)
121.443361,31.387041,ZhenTaiNG2(SBTS)
121.449521,31.414961,BaoSheNG01H(SBTS)
121.459161,31.419511,BaoGuanNG01H(SBTS)
121.455841,31.386911,BaoTieFengNG1(SBTS)
121.440751,31.369211,XinFengZiNG(SBTS)
121.443511,31.407681,BaoJiNG1(SBTS)
121.441773,31.412992,BaoGuiGangNG01H(SBTS)
121.426168,31.376318,BaoWaiYunNG(SBTS)
121.425672,31.410512,BaoSiYuanNG03H(SBTS)
121.4300081,31.393391,BaoChengXiNG(SBTS)
121.434569,31.359306,宝梅泰HL1H
121.417861,31.347849,胡富HL1H
121.473911,31.370331,泰和HL1H
121.483338,31.325736,逸仙HL1H
121.463527,31.368523,海剑HL1H
121.434184,31.366563,杨鑫HL1H
121.364338,31.311531,电信宝凤HL1H
121.452892,31.367371,江泰HL1H
121.437985,31.367804,ShuiChanLuJuFang(XinFengZi)NL1H
121.442356,31.362196,宝泰油HL1H
121.443675,31.381451,BaoJinLuoNL1H
121.444215,31.402399,BaoTieYiNL1H
121.435924,31.40000491,JiangYiNL2H
121.438591,31.372111,ShuiChanLuJuFang(XinFengZi)NL2H
121.463157,31.335281,宝兴仪HL1H
121.424971,31.387871,BaoTaiYueNL1H
121.459333,31.372687,海剑HL2H
121.436201,31.383251,YangKaiNL3H
121.437238,31.415657,BaoGuiGangNL2H
121.457141,31.416471,BaoZhongYeNL2H
121.465421,31.420121,BaoXinRiNL3H
121.423783,31.404381,JinYueShengHuoGuangChangNL2H
121.435144,31.409442,BaoTieYangNL1H
121.446501,31.368971,ShuiChanLuJuFangNL2H
121.446135,31.363377,新宝杨泰HL1H
121.444631,31.373221,ShuiChanLuJuFangNL1H
121.437301,31.369921,ShuiChanLuJuFangNL3H
121.456582,31.374183,TieZhaoNL2H
121.427554,31.396313,YangBeiNL01H
121.422544,31.396283,YangBeiNL2H
121.429368,31.387585,BaoChengXiNL2H
121.430431,31.358211,爱尔HL2H
121.455091,31.382571,TieSongNL3H
121.478017,31.393306,XinChangJiangKouShangChengNL05H
121.428401,31.378341,BaoWaiYunNL02H
121.476929,31.386783,XinChangJiangKouShangChengNL08H
121.471551,31.410271,BaoShanNL05H
121.396327,31.314318,宝上大集汇HL05H
121.486702,31.378509,DongChuNL04H
121.5000029,31.403451,XinBaoDongNL04H
121.451161,31.376891,BaoLanGangND(SBTS)
121.436453,31.375093,BaoMeiLunNG01H(SBTS)
121.374741,31.310191,宝连馨HL6H
121.431751,31.406321,BaoSuiAnNG1(SBTS)
121.477301,31.338154,宝锦弘HL3H
121.442347,31.392962,BaoOuJunNG01H(SBTS)
121.482235,31.350228,大象HL01H
121.416381,31.413421,XinErShiYeNG1(SBTS)
121.448301,31.391911,TieYouNG1(SBTS)
121.437531,31.389315,YangKaiNG02H
121.443918,31.332769,宝家福HL01H
121.401226,31.331011,秋沪HL2H
121.417589,31.337398,南蕴藻局房HL08H
121.446122,31.366512,ShuiChanLuJuFangNG02H(SBTS)
121.375241,31.296531,宝祁海HL2H
121.401731,31.282811,宝真金HL4H
121.489542,31.364657,安达HL02H
121.414102,31.303331,宝少矿HL02H
121.491871,31.373441,同淞HL02H
121.489762,31.376267,宝房建HL01H
121.394949,31.293142,宝中环HL03H
121.477466,31.346331,宝景盛HL2H
121.474653,31.342671,宝长江HL4H
121.406911,31.306108,祁连山局房HL06H
121.483421,31.373031,东储HL2H
121.495689,31.358061,宝福尔HL7H
121.430111,31.361511,宝蕴康HL01H
121.418352,31.279331,大场HL03H
121.480609,31.323794,殷邮HL5H
121.410623,31.297242,沪太路真大路电力杆HL1H
121.417763,31.283732,宝龙珠HL02H
121.439932,31.379312,YangHangNG03H(SBTS)
121.421641,31.400741,BaoFuJinNL03H
121.424385,31.384651,BaoTongNL2H
121.485561,31.392975,BaoGongHuiNL1H
121.435151,31.381211,LNBTS-52026
121.484589,31.416655,共规划共址订单
121.431361,31.415598,铁塔三季度交付
121.487366,31.411058,共规划共址订单
121.447657,31.410822,铁塔三季度交付
121.480045,31.409008,铁塔三季度交付
121.438372,31.408975,铁塔三季度交付
121.417204,31.408483,铁塔三季度交付
121.495526,31.407692,共规划共址订单
121.4714813,31.40588063,共规划共址订单
121.490464,31.403056,铁塔三季度交付
121.503066,31.402438,铁塔三季度交付
121.4913,31.40105,第一批第三方
121.499083,31.400423,铁塔三季度交付
121.482466,31.399947,新宝东NL08H
121.480304,31.398908,共规划共址订单
121.445193,31.398408,铁塔三季度交付
121.484683,31.396179,共规划共址订单
121.447317,31.394383,共规划共址订单
121.482276,31.392096,共规划共址订单
121.493512,31.390034,共规划共址订单
121.497408,31.386347,共规划共址订单
